COD_CLI,CGC_CPF,RAZ_SOCIAL,NOM_FANTASIA,COD_CIDADE,COD_ESTADO,BLOQUEADO,DAT_CADASTRO,COD_GRPCLI
11123,19911840000134,DROGA CENTRAL ME 1123,DROGA CENTRAL,16,MG,0,2015-12-25 09:41:54,40
11124,95042014000184,FARMACIA POPULAR EIRELI 1124,FARMACIA POPULAR,16,MG,0,2020-04-03 03:13:45,40
11125,76877091000100,FARMACIA CENTRAL ME 1125,FARMACIA CENTRAL,12,MG,1,2020-12-13 03:31:59,40
11126,82918368000106,DROGA MODELO COMERCIO LTDA 1126,DROGA MODELO,17,MG,0,2019-04-11 08:23:49,50
11127,36642254000150,DROGARIA CENTRAL EIRELI 1127,DROGARIA CENTRAL,15,MG,0,2020-10-25 19:45:38,40
11128,21374228000111,COMERCIAL AURORA EIRELI 1128,COMERCIAL AURORA,4,MG,0,2014-11-18 03:03:32,30
11129,00495568000120,REDE PLANALTO ME 1129,REDE PLANALTO,9,MG,0,2018-02-19 08:09:49,40
11130,61740329000183,COMERCIAL MODELO EIRELI 1130,COMERCIAL MODELO,13,MG,0,2024-08-04 02:58:26,10
11131,14112606000123,REDE SANTA CLARA COMERCIO LTDA 1131,REDE SANTA,3,MG,0,2025-06-24 02:18:13,50
11132,18981451000112,REDE MODELO EIRELI 1132,REDE MODELO,4,GO,0,2024-03-18 01:22:50,40
11133,73411239000128,FARMA HORIZONTE LTDA 1133,FARMA HORIZONTE,6,GO,1,2026-06-24 06:58:18,30
11134,49842133000102,FARMACIA ESTRELA ME 1134,FARMACIA ESTRELA,17,MG,0,2025-01-07 19:52:37,40
11135,67056568000103,DROGARIA AURORA EIRELI 1135,DROGARIA AURORA,4,GO,0,2017-11-17 22:20:45,40
11136,06942211000120,FARMACIA BOM PRECO ME 1136,FARMACIA BOM,4,GO,0,2016-01-26 23:16:45,40
11137,36981180000187,REDE VIDA ME 1137,REDE VIDA,6,GO,0,2017-04-01 11:40:48,50
11138,02687530000185,FARMA PRIME LTDA 1138,FARMA PRIME,999,GO,0,2017-09-05 23:49:09,40
11139,02123851000157,COMERCIAL HORIZONTE COMERCIO LTDA 1139,COMERCIAL HORIZONTE,16,MG,0,2025-04-12 11:45:01,40
11140,80945742000129,REDE BOM PRECO COMERCIO LTDA 1140,REDE BOM,7,MG,0,2025-07-26 14:57:30,40
11141,96059914000105,FARMACIA CENTRAL ME 1141,FARMACIA CENTRAL,1,MG,0,2026-02-13 14:35:37,40
11142,62113589000191,REDE BOM PRECO ME 1142,REDE BOM,10,GO,0,2021-02-18 21:01:25,40
11143,23919573000119,DROGARIA SAUDE LTDA 1143,DROGARIA SAUDE,17,MG,1,2016-02-19 00:40:11,20
11144,23316352000156,DROGA BOM PRECO COMERCIO LTDA 1144,DROGA BOM,6,MG,,2021-03-13 05:15:33,20
11145,05499517000190,COMERCIAL NOVA ERA LTDA 1145,COMERCIAL NOVA,1,MG,0,2014-10-11 18:33:15,20
11146,31065021000119,FARMA HORIZONTE COMERCIO LTDA 1146,FARMA HORIZONTE,7,MG,0,2016-12-26 22:06:22,40
11147,93434673000130,FARMACIA REAL ME 1147,FARMACIA REAL,3,GO,0,2022-09-30 02:00:43,10
11148,69785782000118,FARMACIA AURORA EIRELI 1148,FARMACIA AURORA,10,GO,0,2024-07-26 15:20:23,40
11149,11889347000153,COMERCIAL PRIME COMERCIO LTDA 1149,COMERCIAL PRIME,6,MG,0,2024-11-18 18:50:38,50
11150,61383639000198,FARMACIA MODELO COMERCIO LTDA 1150,FARMACIA MODELO,3,MG,0,2016-11-18 08:59:29,40
11151,83523295000108,DROGARIA SAO PEDRO ME 1151,DROGARIA SAO,5,MG,0,2025-12-24 13:48:15,40
11152,66862262000173,REDE REAL ME 1152,REDE REAL,17,MG,0,2023-03-23 07:08:32,20
11153,07056540000136,DROGARIA BOM PRECO COMERCIO LTDA 1153,DROGARIA BOM,10,GO,0,2017-07-22 17:15:13,30
11154,85797548000167,REDE AURORA LTDA 1154,REDE AURORA,2,MG,0,2025-09-19 16:37:30,40
11155,23663400000182,FARMA SAUDE LTDA 1155,FARMA SAUDE,3,MG,0,2016-01-02 02:17:10,40
11156,15158195000170,REDE REAL EIRELI 1156,REDE REAL,14,MG,0,2026-01-27 19:22:22,40
11157,84546273000126,COMERCIAL AURORA COMERCIO LTDA 1157,COMERCIAL AURORA,1,GO,0,2018-10-15 21:02:37,30
11158,24841161000176,FARMA MODELO EIRELI 1158,FARMA MODELO,8,MG,0,2015-10-18 10:51:35,50
11159,45125192000109,FARMA SAUDE EIRELI 1159,FARMA SAUDE,4,MG,0,2020-02-19 21:28:00,40
11160,69583691000108,FARMACIA POPULAR EIRELI 1160,FARMACIA POPULAR,8,GO,0,2020-11-04 12:05:12,30
11161,83456306000184,REDE REAL EIRELI 1161,REDE REAL,10,GO,0,2020-03-08 09:19:27,40
11162,46301831000102,DROGARIA SAO PEDRO LTDA 1162,DROGARIA SAO,4,GO,0,2026-07-13 10:56:41,40
11163,54697605000102,DROGARIA MODELO ME 1163,DROGARIA MODELO,9,GO,0,2021-12-10 18:07:52,50
11164,67444843000158,FARMA IDEAL LTDA 1164,FARMA IDEAL,11,MG,0,2015-03-06 13:58:33,40
11165,88708984000100,FARMA SANTA CLARA EIRELI 1165,FARMA SANTA,3,GO,0,2014-10-01 01:23:45,30
11166,47913952000160,FARMA IDEAL EIRELI 1166,FARMA IDEAL,9,GO,0,2024-05-16 05:27:15,40
11167,88123024000189,FARMA UNIAO COMERCIO LTDA 1167,FARMA UNIAO,11,GO,0,2015-06-03 05:26:28,40
11168,28372973000170,REDE HORIZONTE ME 1168,REDE HORIZONTE,18,MG,0,2026-01-14 14:23:26,50
11169,93726274000143,REDE PLANALTO COMERCIO LTDA 1169,REDE PLANALTO,12,MG,0,2014-11-04 13:23:14,10
11170,48699936000189,DROGA IDEAL COMERCIO LTDA 1170,DROGA IDEAL,9,MG,0,2017-05-11 00:56:25,30
11171,53287702000164,FARMACIA VIDA ME 1171,FARMACIA VIDA,12,GO,0,2025-07-11 09:03:58,40
11172,13362284000108,COMERCIAL BOM PRECO LTDA 1172,COMERCIAL BOM,8,GO,0,2020-10-14 17:32:49,40
11173,77589832000110,REDE MODELO EIRELI 1173,REDE MODELO,7,MG,0,2015-11-27 13:14:44,30
11174,23109533000101,REDE CENTRAL ME 1174,REDE CENTRAL,9,GO,1,2020-05-06 22:49:15,40
11175,49472657000140,COMERCIAL SAO PEDRO LTDA 1175,COMERCIAL SAO,13,MG,0,2021-05-01 10:29:11,30
11176,74355421000171,FARMA REAL LTDA 1176,FARMA REAL,3,GO,0,2026-06-30 06:29:54,40
11177,31342539000152,DROGA ESPERANCA EIRELI 1177,DROGA ESPERANCA,3,MG,0,2015-04-07 02:01:26,
11178,04249595000174,REDE CENTRAL COMERCIO LTDA 1178,REDE CENTRAL,2,GO,0,2020-09-28 12:41:46,50
11179,44214005000192,REDE AURORA EIRELI 1179,REDE AURORA,13,MG,0,2024-12-03 05:39:24,50
11180,54983053000107,FARMACIA HORIZONTE COMERCIO LTDA 1180,FARMACIA HORIZONTE,2,MG,0,2024-11-13 08:17:57,40
11181,54902873000119,FARMACIA AURORA EIRELI 1181,FARMACIA AURORA,1,MG,0,2025-05-21 15:33:56,40
11182,90852442000159,DROGARIA AURORA ME 1182,DROGARIA AURORA,7,MG,0,2020-08-23 06:32:33,30
11183,95668578000127,COMERCIAL CENTRAL EIRELI 1183,COMERCIAL CENTRAL,6,MG,0,2025-06-25 23:30:05,40
11184,35592248000173,COMERCIAL SAO PEDRO ME 1184,COMERCIAL SAO,8,MG,0,2015-10-19 03:54:30,40
11185,35123248000124,DROGA MODELO EIRELI 1185,DROGA MODELO,2,GO,0,2021-02-24 19:30:10,40
11186,72319255000122,FARMA MODELO ME 1186,FARMA MODELO,11,GO,0,2023-06-04 06:01:05,50
11187,09922765000153,DROGARIA POPULAR LTDA 1187,DROGARIA POPULAR,9,GO,0,2021-01-12 03:19:15,40
11188,03453282000170,DROGA PLANALTO EIRELI 1188,DROGA PLANALTO,18,MG,0,2024-11-20 17:38:16,40
11189,46237522000102,DROGA ESPERANCA ME 1189,DROGA ESPERANCA,12,MG,,2026-01-04 04:36:24,40
11190,00589263000188,FARMA SAO PEDRO EIRELI 1190,FARMA SAO,15,MG,0,2016-12-08 08:23:40,
11191,60097980000114,FARMA AURORA LTDA 1191,FARMA AURORA,6,MG,1,2015-04-01 05:38:44,40
11192,96982836000108,DROGARIA AURORA EIRELI 1192,DROGARIA AURORA,18,MG,0,2023-04-06 01:50:58,30
11193,61966494000158,DROGARIA AURORA EIRELI 1193,DROGARIA AURORA,11,MG,0,2025-06-16 17:12:23,40
11194,23484435000154,REDE SANTA CLARA COMERCIO LTDA 1194,REDE SANTA,18,MG,0,2018-11-13 02:24:11,40
11195,76365239000127,REDE HORIZONTE ME 1195,REDE HORIZONTE,7,GO,0,2016-01-07 13:27:44,10
11196,24994026000160,FARMA ESTRELA LTDA 1196,FARMA ESTRELA,11,MG,0,2022-12-09 04:16:44,10
11197,76133179000117,DROGARIA SANTA CLARA LTDA 1197,DROGARIA SANTA,8,GO,0,2019-03-22 08:04:20,50
11198,44589394000130,COMERCIAL ESPERANCA ME 1198,COMERCIAL ESPERANCA,13,MG,1,2024-09-06 01:32:10,
11199,99082007000167,FARMA IDEAL LTDA 1199,FARMA IDEAL,11,MG,0,2022-01-30 00:16:00,30
